2025;16;13;아약스;프랑크푸;패;승패;패;승패;승;승;승;패;패;X;패;무;승;승;패;승;57.70 %;22.94 %;19.37 %
2025;16;14;AS로마;빌바오;승;무패;패;승무;무;승;승;패;패;X;승;패;패;승;무;무;43.38 %;38.00 %;18.63 %
2025;15;01;라이프치;마인츠05;패;승패;승;승무;승;승;승;무;패;승;승;승;무;승;승;승;43.68 %;32.65 %;23.67 %
2025;15;02;하이덴하;묀헨글라;패;승패;패;패승;무;패;패;패;패;무;무;승;패;패;패;무;15.01 %;23.33 %;61.66 %
2025;15;03;브레멘;볼프스부;패;승무;패;패승;패;무;패;패;패;승;승;무;패;패;승;무;21.82 %;32.36 %;45.83 %
2025;15;04;VfL보훔;호펜하임;패;패승;승;승패;패;승;패;패;승;승;승;무;패;승;패;승;47.10 %;27.45 %;25.44 %
2025;15;05;장크트파;도르트문;패;승무;패;패승;승;패;패;패;무;패;무;승;패;패;패;패;10.17 %;14.76 %;75.07 %
2025;15;06;라요;세비야;무;승패;패;패승;승;승;승;무;승;패;무;패;패;승;패;패;30.63 %;40.89 %;28.47 %
2025;15;07;바르셀로;소시에다;승;승무;승;승패;승;패;승;승;승;승;승;무;승;승;무;승;88.21 %;7.61 %;4.18 %
2025;15;08;프랑크푸;레버쿠젠;패;승패;패;승패;승;패;패;패;패;승;승;패;무;패;승;패;15.58 %;26.25 %;58.17 %
2025;15;09;AT마드;빌바오;승;승무;승;승무;승;무;승;승;패;승;무;무;무;승;승;승;61.62 %;26.98 %;11.40 %
2025;15;10;레가네스;헤타페;승;패무;패;패무;무;패;패;패;패;패;승;무;무;패;무;무;17.93 %;36.17 %;45.90 %
2025;15;11;U베를린;홀슈타인;패;승패;승;승무;패;승;승;무;승;승;무;무;패;승;패;승;75.38 %;15.14 %;9.48 %
2025;15;12;아우크스;프라이부;무;승무;승;승패;승;승;승;패;승;무;승;패;패;승;무;패;23.72 %;31.26 %;45.02 %
2025;15;13;마요르카;알라베스;무;승무;승;승패;승;승;승;승;승;승;승;무;패;승;무;무;65.60 %;25.03 %;9.38 %
2025;15;14;오사수나;발렌시아;무;승패;패;패승;승;승;승;무;패;패;승;패;승;승;패;승;43.02 %;37.25 %;19.74 %
2025;14;01;가시마;니가타;승;승무;승;승패;승;승;승;승;승;승;승;승;승;승;승;승;76.80 %;17.02 %;6.18 %
2025;14;02;가시와;C오사카;승;승무;승;승무;무;승;승;무;패;무;승;승;패;승;승;무;30.47 %;44.46 %;25.07 %
2025;14;03;FC도쿄;나고야;승;승무;승;승패;패;승;무;승;승;승;승;무;패;승;패;무;51.45 %;30.54 %;18.01 %
2025;14;04;마치다;도쿄베르;패;패승;승;승패;패;승;승;승;승;승;패;승;승;승;무;승;77.68 %;15.82 %;6.50 %
2025;14;05;요코마리;요코FC;무;패승;승;승무;패;승;승;패;승;승;무;승;무;승;승;승;62.60 %;22.40 %;15.01 %
2025;14;06;쇼난;우라와;승;승무;승;패무;승;패;승;승;승;무;무;무;승;패;승;패;41.57 %;34.86 %;23.57 %
2025;14;07;시미즈;산프히로;무;승패;패;패승;승;승;패;무;패;패;패;무;무;패;무;패;21.09 %;31.13 %;47.78 %
2025;14;08;비셀고베;교토상가;무;승패;승;승패;승;승;승;승;승;패;승;패;승;승;패;승;75.27 %;15.38 %;9.35 %
2025;14;09;후쿠오카;가와사키;패;승무;패;패승;승;무;패;패;패;패;승;무;패;패;패;패;7.63 %;15.33 %;77.03 %
2025;14;10;브렌트퍼;에버턴;무;승무;패;승패;무;승;승;승;패;패;무;무;승;승;패;승;44.28 %;31.73 %;24.00 %
2025;14;11;맨체스U;입스위치;승;승패;무;승무;패;승;승;무;승;무;패;무;승;승;패;승;80.32 %;12.79 %;6.88 %
2025;14;12;노팅엄포;아스널;무;승패;패;패승;승;패;패;패;패;패;승;패;패;패;승;무;26.29 %;25.31 %;48.41 %
2025;14;13;토트넘;맨체스C;패;승무;무;승패;승;패;패;무;패;승;무;무;무;패;승;무;35.66 %;21.78 %;42.55 %
2025;14;14;리버풀;뉴캐슬U;승;승패;승;승무;승;승;승;승;승;승;승;패;승;승;승;승;82.30 %;11.79 %;5.91 %
2025;13;01;아스널;웨스트햄;패;승무;승;승패;승;승;승;승;승;승;승;승;승;승;승;승;85.21 %;10.55 %;4.24 %
2025;13;02;본머스;울버햄프;패;승패;승;승패;무;승;승;승;승;패;무;승;승;승;패;승;73.85 %;16.39 %;9.76 %
2025;13;03;풀럼;크리스털;패;승무;승;패승;패;승;승;승;패;무;승;승;승;승;패;무;43.23 %;37.32 %;19.45 %
2025;13;04;입스위치;토트넘;패;승패;패;패승;승;패;패;패;패;승;무;승;패;패;무;무;15.46 %;17.63 %;66.92 %
2025;13;05;사우샘프;브라이턴;패;승무;패;패승;승;패;패;패;패;무;승;패;패;패;패;패;8.01 %;16.18 %;75.81 %
2025;13;06;라요;비야레알;패;승패;패;패승;승;패;패;패;무;승;승;패;패;패;승;승;26.42 %;43.12 %;30.47 %
2025;13;07;A빌라;첼시;승;승패;패;패승;승;패;승;패;승;패;승;무;패;패;승;패;37.00 %;32.30 %;30.69 %
2025;13;08;발렌시아;AT마드;패;패무;패;패무;패;패;패;패;패;무;무;패;패;패;승;패;11.45 %;23.90 %;64.65 %
2025;13;09;라스팔마;바르셀로;패;승무;패;패승;승;승;패;패;패;패;무;무;패;패;패;패;3.72 %;8.00 %;88.28 %
2025;13;10;뉴캐슬U;노팅엄포;승;승무;승;승패;무;승;승;패;패;승;승;무;무;승;패;승;49.47 %;27.01 %;23.52 %
2025;13;11;레알마드;지로나;승;승패;승;승무;패;승;승;승;승;승;무;승;승;승;패;승;91.15 %;5.99 %;2.86 %
2025;13;12;맨체스C;리버풀;패;승패;패;승무;승;패;패;패;승;승;승;패;패;패;무;패;25.90 %;30.19 %;43.91 %
2025;13;13;헤타페;베티스;패;승패;승;승패;승;승;승;패;승;승;승;무;패;승;패;승;32.43 %;43.63 %;23.95 %
2025;13;14;소시에다;레가네스;승;무패;승;승무;무;승;승;승;무;승;승;승;무;승;승;무;70.99 %;20.91 %;8.10 %
2025;12;01;베티스;KAA헨트;패;무승;승;승무;무;무;승;승;승;승;승;승;패;승;승;승;78.51 %;14.69 %;6.80 %
2025;12;02;NK올림피;보라츠바;무;승패;패;패승;무;승;승;승;패;패;승;승;패;승;패;패;57.80 %;29.39 %;12.81 %
2025;12;03;하이덴하;코펜하겐;패;승무;승;무승;패;무;패;승;승;승;무;승;패;패;무;무;37.50 %;30.80 %;31.70 %
