05;코리 시거;유격수;30;0.278;74;132;68;1;53
05;마커스 세미엔;유격수;23;0.237;74;154;101;8;64
05;조쉬 스미스;유격수;13;0.258;62;135;67;11;46
05;와이어트 랭포드;좌익수;16;0.253;74;126;74;19;51
05;에반 카터;좌익수;5;0.188;15;27;23;2;15
05;더스틴 해리스;좌익수;1;0.333;3;2;1;0;1
05;레오디 타베라스;중견수;12;0.229;44;110;59;23;42
05;트래비스 얀카우스키;중견수;1;0.200;12;38;19;11;12
05;요나 하임;포수;13;0.220;59;101;45;1;26
05;카슨 켈리;포수;9;0.238;37;67;32;0;25
05;샘 허프;포수;0;0.000;0;0;0;0;1
06;코너 노르비;2루수;7;0.247;17;36;29;3;15
06;오토 로페즈;2루수;6;0.270;39;109;49;20;25
06;비달 브루한;2루수;2;0.222;16;55;32;5;25
06;제이크 버거;3루수;29;0.250;76;134;68;1;31
06;조나 브라이드;3루수;11;0.276;39;64;30;0;30
06;그레이엄 폴리;3루수;2;0.125;5;4;4;0;0
06;그리핀 코나인;우익수;3;0.268;12;22;14;0;6
06;아비사일 가르시아;우익수;2;0.240;2;12;4;0;1
06;사비에르 에드워즈;유격수;1;0.328;26;87;39;31;33
06;데이비드 헨슬리;유격수;1;0.212;4;11;9;1;6
06;호세 데버스;유격수;0;0.250;0;1;1;0;0
06;하비에르 사노하;유격수;0;0.229;2;8;3;0;1
06;팀 앤더슨;유격수;0;0.214;9;50;16;4;7
06;헤수스 산체스;좌익수;18;0.252;64;123;60;16;41
06;닉 고든;좌익수;8;0.227;32;59;29;5;11
06;데인 마이어스;좌익수;3;0.263;19;25;17;4;8
06;카일 스타워스;좌익수;2;0.186;15;29;12;0;13
06;데릭 힐;중견수;4;0.235;20;28;14;4;3
06;크리스티안 파체;중견수;0;1.000;0;1;0;0;0
06;닉 포르테;포수;4;0.227;29;70;28;0;11
06;조니 페레다;포수;0;0.231;4;9;2;0;0
06;알리 산체스;포수;0;0.167;4;14;5;2;4
07;프레디 프리먼;1루수;22;0.282;89;153;81;9;78
07;키케 에르난데스;2루수;12;0.229;42;83;44;0;27
07;가빈 럭스;2루수;10;0.251;50;110;59;5;44
07;토미 에드먼;2루수;6;0.237;20;33;20;6;11
