10;오스틴 마틴;2루수;1;0.253;16;59;41;7;20
10;마이클 헬먼;2루수;0;0.300;0;3;2;0;0
10;호세 미란다;3루수;9;0.284;49;114;44;2;18
10;디에고 카스티요;3루수;0;0.333;2;2;3;0;2
10;트레버 라나크;우익수;15;0.259;52;92;59;4;40
10;맷 월너;우익수;13;0.259;37;57;26;3;24
10;막스 케플러;우익수;8;0.253;42;93;43;1;22
10;알렉스 키릴로프;우익수;5;0.201;20;32;20;0;15
10;로이스 루이스;유격수;16;0.233;47;68;40;0;28
10;카를로스 코레아;유격수;14;0.310;54;99;55;0;40
10;윌리 카스트로;유격수;12;0.247;60;138;89;14;51
10;브룩스 리;유격수;3;0.221;27;38;9;3;11
10;바이런 벅스턴;중견수;18;0.279;56;99;62;7;20
10;매뉴얼 마르고;중견수;4;0.238;31;75;37;5;21
10;다스완 커시 주니어;중견수;1;0.154;1;2;1;0;0
10;라이언 제퍼스;포수;21;0.226;64;93;56;3;32
10;크리스티안 바스케스;포수;7;0.221;27;65;29;3;11
10;자이르 카마르고;포수;0;0.000;0;0;1;0;1
11;스펜서 토켈슨;1루수;10;0.219;37;75;45;0;33
11;앤디 이바네즈;2루수;5;0.241;32;54;30;2;15
11;잭 맥킨스트리;2루수;4;0.215;23;64;32;16;24
11;콜트 키스;3루수;13;0.260;61;134;54;7;36
11;저스틴-헨리 말로이;3루수;8;0.203;21;41;18;1;23
11;제이스 영;3루수;0;0.241;3;19;14;0;15
11;케리 카펜터;우익수;18;0.284;57;75;37;0;22
11;웬시얼 페레즈;우익수;9;0.242;37;94;51;9;32
11;블라이 마드리스;우익수;1;0.269;5;18;8;0;6
11;하비에르 바에즈;유격수;6;0.184;37;50;25;8;12
11;트레이 스위니;유격수;4;0.218;17;24;11;2;7
11;라이언 크라이들러;유격수;1;0.119;2;7;9;5;6
11;맷 비어링;좌익수;16;0.257;57;133;80;6;41
11;아킬 배두;좌익수;2;0.137;5;10;7;1;8
11;라이언 빌라드;좌익수;1;0.178;5;8;5;0;2
11;라일리 그린;중견수;24;0.262;74;134;82;4;64
11;파커 미도우즈;중견수;9;0.244;28;66;39;9;25
11;제이크 로저스;포수;10;0.197;36;61;43;1;22
11;토마스 니도;포수;4;0.192;12;25;14;0;5
11;딜런 딩글러;포수;1;0.167;11;14;2;0;3
12;리스 호스킨스;1루수;26;0.214;82;96;59;3;53
12;제이크 바우어스;1루수;12;0.199;43;60;45;13;39
12;타일러 블랙;1루수;0;0.204;2;10;4;3;7
12;브라이스 투랑;2루수;7;0.254;57;142;72;50;50
12;올리버 던;3루수;1;0.221;7;21;11;3;6
12;비니 카프라;3루수;0;0.111;0;1;1;0;0
12;잭슨 추리오;우익수;21;0.275;79;145;80;22;39
12;크리스티안 옐리치;우익수;11;0.315;42;85;44;21;40
12;살 프렐릭;우익수;2;0.259;32;123;66;18;39
12;윌리 아다메스;유격수;32;0.251;112;153;93;21;74
12;조셉 오티즈;유격수;11;0.239;60;105;58;11;56
12;앤드루 모나스테리오;유격수;1;0.208;16;26;14;6;16
12;오웬 밀러;유격수;0;0.185;3;5;2;0;0
12;개럿 미첼;좌익수;8;0.255;21;50;33;11;25
12;이삭 콜린스;좌익수;0;0.118;0;2;0;1;2
12;브루어 히클렌;좌익수;0;0.000;0;0;0;1;0
12;블레이크 퍼킨스;중견수;6;0.240;43;92;54;23;42
12;롤러;중견수;0;0.000;0;0;0;0;0
12;윌리엄 콘트레라스;포수;23;0.281;92;167;99;9;78
12;게리 산체스;포수;11;0.220;37;54;30;0;27
12;에릭 하스;포수;5;0.273;14;18;10;0;3
13;마이클 부시;1루수;21;0.248;65;123;73;2;63
13;맷 메비스;1루수;0;0.115;3;3;1;0;1
13;닉 매드리갈;2루수;0;0.221;10;19;5;1;4
